file,ext_len,subclass43,ext_hex,mesh,morph,skin,particle,blocks,mirror
503503.nif,85,,0300000001000040400200000000000000f3ff3f36fd070cc2000000000000000084f4f3be81151643c3b8323f0200000000000000f3ff3f36fd070cc2000000000000000084f4f3be81151643c3b8323f02000000,1,0,0,0,18,1
503514.nif,85,,03000000010000404002000000f6ffff36060080b6e96644c20000000000000000b98738bf27a1bf43c3b8323f02000000f6ffff36060080b6e96644c20000000000000000b98738bf27a1bf43c3b8323f02000000,1,0,0,0,30,1
503515.nif,85,,0300000001000040400200000006008036000000009ab746c20000000000000000b8f41fbf198c0444c3b8323f0200000006008036000000009ab746c20000000000000000b8f41fbf198c0444c3b8323f02000000,1,0,0,0,30,1
503516.nif,85,,03000000010000404002000000000000000600003611f644c20000000000000000000000001b1f1444c3b8323f02000000000000000600003611f644c20000000000000000000000001b1f1444c3b8323f02000000,1,0,0,0,30,1
503526.nif,85,,0300000001000040400200000091440a419a774541713d01c2f366df3e00000000aa611cbffc510744c3b8323f0200000091440a419a774541713d01c2f366df3e00000000aa611cbffc510744c3b8323f02000000,1,0,0,0,18,1
503527.nif,85,,030000000100004040020000001101a3403ecbe840925c98c1f366df3e00000000aa611cbf2bd7db43c3b8323f020000001101a3403ecbe840925c98c1f366df3e00000000aa611cbf2bd7db43c3b8323f02000000,1,0,0,0,18,1
503528.nif,85,,03000000010000404002000000621027418d976e41d5271cc2f366df3e00000000aa611cbf8105d543c3b8323f02000000621027418d976e41d5271cc2f366df3e00000000aa611cbf8105d543c3b8323f02000000,1,0,0,0,18,1
406925.nif,85,,03000000010000404002000000fde9753d000000009a3767c2000000000000000000000000fafe7143c3b8323f02000000fde9753d2e001d3f9a3767c2000000000000000022efda3ec74b5043c3b8323f02000000,1,0,0,0,28,1
419709.nif,85,,0300000001000040400200000056f1823fdac9aa40efb8acc100000000000000000000000031e8b843c3b8323f0300000056f1823fdac9aa40efb8acc1a792ab3d65ff7bbeab7f883fcb41c543c3b8323f03000000,1,0,0,0,18,1
419714.nif,85,,03000000010000404002000000a852d340fdff1f37fee5e1c10000000000000000000000005208f043c3b8323f020000009554a141b4c8224144fad1c100000000507756be566c783fdde49243c3b8323f02000000,1,0,0,0,31,1
419152.nif,85,,030000000100004040020000007f69a13db79706c0252391c0bfe9c1bef3665fbefdad00bf2b270143c3b8323f02000000a80064bf205ecfbf3fa994c0bfe9c1be00000000fdad00bfbcf40343c3b8323f02000000,1,0,0,0,24,1
493137.nif,85,,03000000010000404002000000d0ed99bfe8676ebfe6ff4ec25077563dc2b8323d6db304bf6d474c4362d94a3f01000000d0ed99bfe8676ebfe6ff4ec25077563dc2b8323d6db304bf6d474c4362d94a3f01000000,1,0,0,0,16,1
406938.nif,85,,03000000010000404002000000d4f20bbf7db3a1bf9ad942c200000000000000000000000068f15643c3b8323f02000000d4f20bbf7db3a1bf9ad942c20000000000000000bb1ad1be68f15643c3b8323f02000000,1,0,0,0,32,1
419719.nif,85,,0300000001000040400200000000000000060000364d8406c200000000000000000000000039c4e243c3b8323f0300000000000000060000364d8406c25815383eae308dbe84f4733f39c4e243c3b8323f03000000,1,0,0,0,15,1
406955.nif,85,,03000000010000404002000000840d7dc1e6bfcb41ac4502c100000000db0fc93fe4cb964012a37c43c3b8323f01000000840d7dc1e6bfcb41a24562c100000000db0fc93f23989abf79893143c3b8323f01000000,1,0,0,0,19,1
592328.nif,85,,03000000010000404002000000dbf9a4413400ae418c8a38c20772133f000000006fd935bfa2c58f43fe40193f01000000dbf9a4413400ae418c8a38c20772133f000000006fd935bfa2c58f43fe40193f01000000,1,0,0,0,15,0
526946.nif,85,,0300000001000040400200000016de94c06ac1a9407328fbc2dedeb93d172b483db8f49fbefc614044c3b8323f0300000016de94c06ac1a9407328fbc2dedeb93d172b483db8f49fbefc614044c3b8323f03000000,1,0,0,0,38,1
591148.nif,85,,030000000100004040020000007cb4683fad5121403b5308c030825e3f19d487bd1e36113fec911144c3b8323f020000007cb4683fad5121403b5308c030825e3f19d487bd1e36113fec911144c3b8323f02000000,1,0,0,0,23,0
501089.nif,85,,030000000100004040020000007cb4683fad5121403b5308c030825e3f19d487bd1e36113fec911144c3b8323f020000007cb4683fad5121403b5308c030825e3f19d487bd1e36113fec911144c3b8323f02000000,1,0,0,0,23,1
501087.nif,85,,03000000010000404002000000a6449ebff6d11740e62210c030825e3f19d487bd1e36113f29bcb543c3b8323f02000000a6449ebff6d11740e62210c030825e3f19d487bd1e36113f29bcb543c3b8323f02000000,1,0,0,0,23,1
501084.nif,85,,03000000010000404002000000b2689ebf88f41740d44310c030825e3f19d487bd1e36113fe79b4343c3b8323f02000000b2689ebf88f41740d44310c030825e3f19d487bd1e36113fe79b4343c3b8323f02000000,1,0,0,0,23,1
526932.nif,85,,030000000100004040020000002a913840fd303c40836e17c142e4d23e00000000743b3fbf47c36942c3b8323f010000002a913840fd303c40836e17c142e4d23e00000000743b3fbf47c36942c3b8323f01000000,1,0,0,0,12,1
526939.nif,85,,030000000100004040020000000b521fbdda1c1f3f7e0cbbc166a83b3e172b483de80f34bf4e62c842c3b8323f010000000b521fbdda1c1f3f7e0cbbc166a83b3e172b483de80f34bf4e62c842c3b8323f01000000,1,0,0,0,12,1
506984.nif,85,,03000000010000404002000000b459a0c0c5feb2bf29dcfdc1000000000000000019d407bf04761443c2b8323f01000000b459a0c0c5feb2bf29dcfdc1000000000000000019d407bf04761443c2b8323f01000000,1,0,0,0,25,1
527984.nif,85,,030000000100004040020000004cb797c12731d641dd35bec20000000000000000533e823fe1a29144c3b8323f020000004cb797c12731d641dd35bec20000000000000000533e823fe1a29144c3b8323f02000000,1,0,0,0,15,1
527996.nif,85,,030000000100004040020000001815ddc16677f24188f447c25077563ec3b832bef3665f3f563e7744c3b8323f030000001815ddc16677f24188f447c25077563ec3b832bef3665f3f563e7744c3b8323f03000000,1,0,0,0,15,1
528004.nif,85,,030000000100004040020000006cf8b7c159460b42724a3ec25077563ec3b832bef3665f3f5c379f44c3b8323f030000006cf8b7c159460b42724a3ec25077563ec3b832bef3665f3f5c379f44c3b8323f03000000,1,0,0,0,15,1
528015.nif,85,,03000000010000404002000000c2069cc1de029741c8473ac25077563ec3b832bef3665f3f6626aa44c3b8323f03000000c2069cc1de029741c8473ac25077563ec3b832bef3665f3f6626aa44c3b8323f03000000,1,0,0,0,15,1
592332.nif,85,,03000000010000404002000000333353c03333cbc1cdcc4cbe0067ca3f0000000000f21dc033b37243c3b8323f0200000081e601c2ffa1124213f29ec19756e83e00000000813b2abfa8868443c3b8323f02000000,1,0,0,0,15,0
526764.nif,85,,03000000010000404002000000bf43113fbd3ab33f38f837c17b30613e00000000db0fc9bec3559e42c3b8323f01000000bf43113fbd3ab33f38f837c17b30613e00000000db0fc9bec3559e42c3b8323f01000000,1,0,0,0,33,1
526790.nif,85,,03000000010000404002000000faffff34faff7fb5e4148cc1ee71bd3d00000000150597be507c9242c3b8323f01000000faffff34faff7fb5e4148cc1ee71bd3d00000000150597be507c9242c3b8323f01000000,1,0,0,0,27,1
526809.nif,85,,03000000010000404002000000ba320cbf1b2aaa3f2653edc1fb04413d89c3e43cce2585be08eceb42c3b8323f01000000ba320cbf1b2aaa3f2653edc1fb04413d89c3e43cce2585be08eceb42c3b8323f01000000,1,0,0,0,27,1
526863.nif,85,,03000000010000404002000000687768be6a67b83e0e3e17c142e4d23d89c3e43cce2585be5e4b3242c3b8323f01000000687768be6a67b83e0e3e17c142e4d23d89c3e43cce2585be5e4b3242c3b8323f01000000,1,0,0,0,27,1
527964.nif,85,,030000000100004040020000000c7647c060658041709f4bc25077563ec3b832bef3665f3f0a578243c3b8323f020000000c7647c060658041709f4bc25077563ec3b832bef3665f3f0a578243c3b8323f02000000,1,0,0,0,30,1
527971.nif,85,,03000000010000404002000000908859be1006e04061b2e9c15077563ec3b832bef3665f3f37c93943c3b8323f02000000908859be1006e04061b2e9c15077563ec3b832bef3665f3f37c93943c3b8323f02000000,1,0,0,0,30,1
527978.nif,85,,030000000100004040020000005f46d3409e5e3941ac1c97c25077563ec3b832bef3665f3f9e8fe243c3b8323f030000005f46d3409e5e3941ac1c97c25077563ec3b832bef3665f3f9e8fe243c3b8323f03000000,1,0,0,0,30,1
506979.nif,85,,030000000100004040020000000f973cbe87a31bbea3439d4200000000db0f494000000000e9a61b44c2b8b23e020000000f973cbe87a31bbea3439d4200000000db0f494000000000e9a61b44c2b8b23e02000000,1,0,0,0,25,1
507028.nif,85,,030000000100004040020000007cf08a3e7862563f5f5e38bf87304c3f00000000000000000c028243c2b8323f010000007cf08a3e7862563f5f5e38bf87304c3f00000000000000000c028243c2b8323f01000000,1,0,0,0,13,1
592335.nif,85,,03000000010000404002000000000000005531553f81f9aabd0000000000000000a09d093fe5b06843c3b8323f01000000000000005531553f81f9aabd0000000000000000a09d093fe5b06843c3b8323f01000000,1,0,0,0,15,0
592338.nif,85,,03000000010000404002000000781c1a41644c18427542a3c27661f03e00000000d9e997be6aacf0436e461d3f01000000781c1a41644c18427542a3c27661f03e00000000d9e997be6aacf0436e461d3f01000000,1,0,0,0,15,0
592341.nif,85,,03000000010000404002000000f413f33ca4df3240c79aa6c200000000000000007fa8113fc375b543c3b8323f01000000f413f33ca4df3240c79aa6c200000000000000007fa8113fc375b543c3b8323f01000000,1,0,0,0,51,0
592344.nif,85,,03000000010000404002000000855c493f00024abfe52134c25815b83ea09d893e534647bfd112b243c3b8323f01000000855c493f00024abfe52134c25815b83ea09d893e534647bfd112b243c3b8323f01000000,1,0,0,0,15,0
592347.nif,85,,0300000001000040400200000016dea840b398a43f2dc323c2a2c3ba3e1e206a3e5e2081bf9ecfcc43a6ff123f0100000016dea840b398a43f2dc323c2a2c3ba3e1e206a3e5e2081bf9ecfcc43a6ff123f01000000,1,0,0,0,21,0
592350.nif,85,,03000000010000404002000000771035c0226cab402db261c2e5d3db3e00000000cfb81d3f8db7b943c3b8323f01000000771035c0226cab402db261c2e5d3db3e00000000cfb81d3f8db7b943c3b8323f01000000,1,0,0,0,15,0
592329.nif,85,,03000000010000404002000000853c42425d3e7142cb613fc300000000b056be3e60c20fc0aec33345ee71bd3e01000000853c42425d3e7142cb613fc300000000b056be3e60c20fc0aec33345ee71bd3e01000000,1,0,0,0,15,0
528035.nif,85,,030000000100004040020000001826cec088e3c741ccee60c2cd7cc53e172b483e2cb36dbef2ba3d44c3b8323f030000001826cec088e3c741ccee60c2cd7cc53e172b483e2cb36dbef2ba3d44c3b8323f03000000,1,0,0,0,35,1
525753.nif,85,,030000000100004040020000005a2abc4011369740ac0d9ac2d14bb63d8a6c24bd7661f0beb082a743c3b8323f020000005a2abc4011369740ac0d9ac2d14bb63d8a6c24bd7661f0beb082a743c3b8323f02000000,1,0,0,0,30,1
530571.nif,85,,03000000010000404002000000c729e1c1ead5324229b399bfdb0fc93f00000000f9de0f3fcd3c4e44e21a123f03000000c729e1c1ead5324229b399bfdb0fc93f00000000f9de0f3fcd3c4e44e21a123f03000000,1,0,0,0,15,1
530576.nif,85,,03000000010000404002000000000000000000000027313dc30000000000000000b27cef3e2934bc447effd13e03000000000000000000000027313dc30000000000000000b27cef3e2934bc447effd13e03000000,1,0,0,0,15,1
530581.nif,85,,03000000010000404002000000394529c1e067dc401dfa5bc30000000035fa0ebc000000001d225b4490ce2d3f03000000394529c1e067dc401dfa5bc30000000035fa0ebc000000001d225b4490ce2d3f03000000,1,0,0,0,24,1
530601.nif,85,,03000000010000404002000000ba1a794229fc3143fa5e6243028dfb3f2cb3edbe6c9dddbdec6d2445920a063f03000000ba1a794229fc3143fa5e6243028dfb3f2cb3edbe6c9dddbdec6d2445920a063f03000000,1,0,0,0,15,1
530650.nif,85,,0300000001000040400200000075c812c1887406c272f95fc08a6c243d5ac6bc3f1d18a53f1fcd9444c3b8323f0300000075c812c1887406c272f95fc08a6c243d5ac6bc3f1d18a53f1fcd9444c3b8323f03000000,1,0,0,0,15,1
592353.nif,85,,030000000100004040020000008fd39ac1a52ce7416e43bbc2b27c6fbe000000006f4e6240a4d80444c3b8323f010000008fd39ac1a52ce7416e43bbc2b27c6fbe000000006f4e6240a4d80444c3b8323f01000000,1,0,0,1,45,0
592356.nif,85,,03000000010000404002000000840d32c18b6c67be2df224c2000000000000000090ce2d3fcb015043c3b8323f02000000840d32c11b2f69412df224c2000000000000000090ce2d3f649b2d43c3b8323f02000000,1,0,0,0,30,0
592359.nif,85,,03000000010000404002000000fd694b3f48e157c13eb93ac2000000000000000034514fbf5ae45443c3b8323f02000000fd694b3f48e157c13eb93ac2000000000000000034514fbf5ae45443c3b8323f02000000,1,0,0,0,15,0
592362.nif,85,,0300000001000040400200000000000000cdcc2cc0cdcc36c2000000000000000082ce42bf33b31543a6ff923f02000000000000006666f142cdcc2cc2000000000000000082ce42bf00000000a6ff923f02000000,1,0,0,0,15,0
526926.nif,85,,03000000010000404002000000cbb9854081264a41aec7d9c14da8e53e7cd9a0bd438d12be27914b43c3b8323f01000000cbb9854081264a41aec7d9c14da8e53e7cd9a0bd438d12be27914b43c3b8323f01000000,1,0,0,0,13,1
581772.nif,85,,030000000100004040020000001b5c84bcff1fab3bd03320c200000000000000000000000029dc7943c2b8323f020000001b5c84bcff1fab3bd03320c200000000000000000000000029dc7943c2b8323f02000000,1,0,0,0,19,1
582705.nif,85,,0300000001000040400200000000000000c39e2c40f6ffffb6db0fc93f000000000000000017080a42c3b8323f010000004df9d03d569a0e4088b948bf954ea33f00000000b76107bf3ff50342c3b8323f01000000,1,0,0,0,16,1
583247.nif,121,,03000000010000404003000000404d2f405305194080b7e4c0a7922b3c8a6ca4be34dca23f9398c241c3b8323f01000000404d2f405305194080b7e4c0a7922b3c8a6ca4be34dca23f9398c241c3b8323f01000000404d2f405305194080b7e4c0a7922b3c8a6ca4be34dca23f9398c241c3b8323f01000000,1,0,0,0,15,1
583244.nif,121,,030000000100004040030000003f8f99befc8ccbbfb3d287c066a8bb3e0f8d663e6e461dbf98ae0742c3b8323f010000003f8f99befc8ccbbfb3d287c066a8bb3e0f8d663e6e461dbf98ae0742c3b8323f010000003f8f99befc8ccbbfb3d287c066a8bb3e0f8d663e6e461dbf98ae0742c3b8323f01000000,1,0,0,0,15,1
583427.nif,121,,030000000100004040030000009fe36f3f533f433f752b0cc17cd9203e25becbbda09d893f61b21142c3b8323f010000001d38e33f57ea51bf18fd11c100000000000000009387f73fcdbb0c42c3b8323f010000009fe36f3f533f433f752b0cc17cd9203e25becbbda09d893f61b21142c3b8323f01000000,1,0,0,0,15,1
583242.nif,121,,030000000100004040030000001d38bfbf01bde0be40fbc8c0a5e96b3ddedeb93d42e4d23e5906c941c3b8323f010000001d38bfbf01bde0be40fbc8c0a5e96b3ddedeb93d42e4d23e5906c941c3b8323f010000001d38bfbf01bde0be40fbc8c0a5e96b3ddedeb93d42e4d23e5906c941c3b8323f01000000,1,0,0,0,15,1
583426.nif,121,,030000000100004040030000007637134069c850bf0950c0c000000000000000008830cc3ffcd81842c3b8323f01000000661423406bbb713fc078bcc0172b48bdcb5694be8830cc3ff9b1e941c3b8323f01000000661423406bbb713fc078bcc0172b48bdcb5694be8830cc3ff9b1e941c3b8323f01000000,1,0,0,0,15,1
583243.nif,121,,03000000010000404003000000d5cfe73f9560853f888033c035fa0e3f35fa8ebd113626bed6c5a141cce92c3f01000000d5cfe73f9560853f888033c035fa0e3f35fa8ebd113626bed6c5a141cce92c3f01000000d5cfe73f9560853f888033c035fa0e3f35fa8ebd113626bed6c5a141cce92c3f01000000,1,0,0,0,15,1
583246.nif,121,,030000000100004040030000003baaba3ed9947f403a5dadc0706cce3efdad803d3451cfbdc66dbb41c3b8323f010000003baaba3ed9947f403a5dadc0706cce3efdad803d3451cfbdc66dbb41c3b8323f010000003baaba3ed9947f403a5dadc0706cce3efdad803d3451cfbdc66dbb41c3b8323f01000000,1,0,0,0,16,1
583245.nif,121,,03000000010000404003000000167fa5bc683ffa3feeb1e5c0b27cef3df40f9f3e05c18ebf6900f241c3b8323f01000000167fa5bc683ffa3feeb1e5c0b27cef3df40f9f3e05c18ebf6900f241c3b8323f01000000167fa5bc683ffa3feeb1e5c0b27cef3df40f9f3e05c18ebf6900f241c3b8323f01000000,1,0,0,0,15,1
583399.nif,85,,0300000001000040400200000000000000000000009a99993e6515a33f19d4073d89c3e43b00004943c3b8323f0100000000000000000000009a99993e6515a33f19d4073d89c3e43b00004943c3b8323f01000000,1,0,0,0,15,1
540101.nif,85,,030000000100004040020000005e9de3bd132caa3f8104e1c10000000000000000a4e9eb3ef067e242c2b8323f020000000322e4bdc93caa3f25f5e0c10000000000000000a4e9eb3e3f75e242c2b8323f02000000,1,0,0,0,13,1
540099.nif,85,,03000000010000404002000000fe7d1240554da4bfb77abfc017b69b3f438d12bec3b832bf776d7b42c3b8323f01000000fe7d1240554da4bfb77abfc017b69b3f438d12bec3b832bf776d7b42c3b8323f01000000,1,0,0,0,13,1
540102.nif,85,,0300000001000040400200000040c110c136cd7e419621eec0dede393f81ce423f18be60bff0c78443c2b8323f0300000040c110c136cd7e419621eec0dede393f81ce423f18be60bff0c78443c2b8323f03000000,1,0,0,0,13,1
524502.nif,85,,03000000010000404002000000d1791dc054e31140fc35eac0e5d3db3e6e469dbcce0f5e3f17192d42c3b8323f01000000d1791dc054e31140fc35eac0e5d3db3e6e469dbcce0f5e3f17190f42c3b8323f01000000,1,0,0,0,14,1
540098.nif,85,,03000000010000404002000000f4a65ac07adffc40761ab5c0000000003d15e23e674205c03ff5e542c3b8323f01000000f4a65ac07adffc40761ab5c0000000003d15e23e674205c03ff5e542c3b8323f01000000,1,0,0,0,12,1
524517.nif,85,,0300000001000040400200000087e10540f5f36440772df9bf28fa233f55ef86be7effd13ec7691c42c2b8323f0200000087e10540f5f36440772df9bf28fa233f55ef86be7effd13ec7691c42c2b8323f02000000,1,0,0,0,13,1
524510.nif,85,,030000000100004040020000008eaf41bfa0a99f3e234a52c10000000000000000000000003f175742c3b8323f010000008eaf41bfa0a99f3e234a52c10000000000000000172bc8be3f175742c3b8323f01000000,1,0,0,0,14,1
540100.nif,85,,03000000010000404002000000639c87bfdaac10405db318c10f8de63e0000000025be4b3e06c1f242c2b8323f02000000897c17bf19391b405db318c10f8de63e0000000000000000f43dcd42c2b8323f02000000,1,0,0,0,14,1
506379.nif,85,,030000000100004040020000008d2889bfaf2588bf7ffb90c1000000000000000000000000d93fbf42c2b8323f010000008d2889bfaf2588bf7ffb90c1000000000000000000000000d93fbf42c2b8323f01000000,1,0,0,0,12,1
381343.nif,85,,0300000001000040400200000086ad893e060000369c33b7c1000000000000000000000000b499bd420d67353f0100000086ad893e060000369c33b7c1000000000000000000000000b499bd420d67353f01000000,1,0,0,0,15,1
175355.nif,85,,030000000100004040020000004ed1d53fc6a21940452f0dc000000000099844bf0df2883f99fbb242c3b8b23e010000004ed1d53fc6a21940452f0dc000000000099844bf0df2883f99fbb242c3b8b23e01000000,1,0,0,0,20,1
175357.nif,85,,030000000100004040020000005e9dcbbf2d5b53c023a133c0a4f5523f0cb80abbdc9e65c0bc96a342c3b8b23e010000003eb388c03832a33fab9599bf9ce6913fa2938cbf2c3780c072f98142c3b8b23e01000000,1,0,0,0,18,1
175364.nif,85,,030000000100004040020000001cefbe3e33df093fb30796bf00000000847702bf3115773fd9bd0e42c3b8b23e010000001cefbe3e33df093fb30796bf00000000847702bf3115773fd9bd0e42c3b8b23e01000000,1,0,0,0,18,1
175367.nif,85,,03000000010000404002000000715a843f25af863f7a70f3bf000000005ce428bfc44b4b3fb17f3442c3b8b23e01000000715a843f25af863f7a70f3bf000000005ce428bfc44b4b3fb17f3442c3b8b23e01000000,1,0,0,0,18,1
509096.nif,85,,0300000001000040400200000094fba13f450d8e3feeb110c0000000005ce428bfc44b4b3f2d92a142c3b8b23e0100000094fba13f450d8e3feeb110c0000000005ce428bfc44b4b3f2d92a142c3b8b23e01000000,1,0,0,0,18,1
509100.nif,85,,030000000100004040020000003acc87bf8b897540d3de13c1c687a33f1fc9a9bec44b4b3f3749fc42c3b8b23e010000003acc87bf8b897540d3de13c1c687a33f1fc9a9bec44b4b3f3749fc42c3b8b23e01000000,1,0,0,0,18,1
509103.nif,85,,03000000010000404002000000153aa33fb919a63fd61c16c0000000005ce428bfc44b4b3f26e49f42c3b8b23e01000000153aa33fb919a63fd61c16c0000000005ce428bfc44b4b3f26e49f42c3b8b23e01000000,1,0,0,0,18,1
509106.nif,85,,03000000010000404002000000840d0fc094f61cc01748eec0000000005ce428bfc44b4b3fdbb90c43c3b8b23e01000000840d0fc094f61cc01748eec0000000005ce428bfc44b4b3fdbb90c43c3b8b23e01000000,1,0,0,0,18,1
509109.nif,85,,0300000001000040400200000073a20bc0dae1ebbf711bcfc0438d923dd3fcba3f7eff513f46657a42c3b8b23e0100000073a20bc0dae1ebbf711bcfc0438d923dd3fcba3f7eff513f46657a42c3b8b23e01000000,1,0,0,0,18,1
509112.nif,85,,03000000010000404002000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000cc9bf33e6746f73eea9259bf000000005ce428bfc44b4b3f1294eb41c3b8b23e01000000,1,0,0,0,18,1
509115.nif,85,,0300000001000040400200000086750f3fbea3363f07ffac3cdd357abf5ce428bf5f9df23fde02bc41c3b8b23e0100000086750f3fbea3363f07ffac3cdd357abf5ce428bf5f9df23fde02bc41c3b8b23e01000000,1,0,0,0,18,1
509128.nif,85,,03000000010000404002000000075fc1409014bf4033c430c1000000005ce428bfc44b4b3f291cf642c3b8b23e01000000075fc1409014bf4033c430c1000000005ce428bfc44b4b3f291cf642c3b8b23e01000000,1,0,0,0,18,1
524354.nif,85,,0300000001000040400200000001f6a1bf603a5d3f1cb1babf8477023f00674abfddb8883f8ec67b42c3b8323f010000002d3e913fd410ad3e1e4e703f4a82b43ef9de0fbfddb8883f5b931642c3b8323f01000000,1,0,0,0,15,1
544570.nif,85,,0300000001000040400200000056467f3fc6f9cf3fff049bbf8d256e3f1e20eabe0000000093a95542c3b8323f0100000056467f3fc6f9cf3fff049bbf8d256e3f1e20eabe0000000060764042c3b8323f01000000,1,0,0,0,15,1
544571.nif,85,,0300000001000040400200000033c2733fa1b91e40bf8282c0c092013ff40f1f3e2a8d3cbfa49f4c42c3b8323f0100000033c2733fa1b91e40bf8282c0c092013ff40f1f3e2a8d3cbf716c3f42c3b8323f01000000,1,0,0,0,15,1
544572.nif,85,,03000000010000404002000000df37cebe0ce530bf7f13de3f7b3061bf94a563c0987b05404a7bc241c3b8323f01000000df37cebe0ce530bf267035400cd41cbf94a563c0987b0540b1e1a841c3b8323f01000000,1,0,0,0,15,1
3109.nif,85,,0300000001000040400200000081040fc04738cd3fb0030fc0db0f493f7661f0bedb0fc93f30cab342c2251a3f01000000317c1e40443414403b5324c01a51f93e172bc83ef8c868bfaae28842c2251a3f01000000,1,0,0,0,15,1
387348.nif,85,,03000000010000404002000000f4096abc087290be15b019bb0000000000000000000000000000c842c3b8323f01000000f4096abc087290be15b019bbdedeb93ccb56143ecfa2f6bfcdcc0e42c3b8323f01000000,1,0,0,0,15,1
386359.nif,121,,0300000001000040400300000090bd9ebf224f2640bf0e77c1b27c6f3e000000004cbe0c3f39b42943c2b8323f0200000082ad184001de1a41e33642c172a8263f3befb0be0c67b53e00002e43c2b8323f02000000b5e00b4001de1a41c66db4c044202b3f60b399be03a3a23ecdcc8442c2b8323f02000000,1,0,0,0,49,1
386667.nif,85,,030000000100004040020000000ce79abe68b38abe855bfe3d7cd9a03d27670b3e3451cf3d3dcaa942c2b8323f010000000ce79abe68b38abe855bfe3d7cd9a03d27670b3e3451cf3d0000b442c2b8323f01000000,1,0,0,0,28,1
393941.nif,85,,030000000100004040020000003b8e63bf4a5eb53f8060103cdb0fc93f0000000000000000b1bfb641c3b8323f010000009082f7bea52ccb3fa83773be6146b23f000000002d5cadbe5b423041c3b8323f01000000,1,0,0,0,21,1
386355.nif,85,,03000000010000404002000000852493bec51a3abf184434bfdb0fc93f00000000db0fc93f8d28bb41c3b8323f020000007cd37c3f6059e9bd7bf7773e5a3be9bef366dfbe3d1c13403ee8b441c3b8323f02000000,1,0,0,0,12,1
547010.nif,85,,03000000010000404002000000f2ff11bbfe7708bc56cee5c2000000000000000000000000084ced43c3b8323f02000000f2ff11bbfe7708bc789c3fc100000000ecde243fca406dbf73a87043c3b8323f02000000,1,0,0,0,15,1
497131.nif,121,,030000000100004040030000000000000000000000666616c163828a3e0b41043e000000000000c842c2b8323f020000000000000000000000666616c163828a3e0b41043eefad153f0000c842c2b8323f020000006666d64000000000cdccac4027e4fc3e42e4d23ee21a12bf33334b42c2b8323f02000000,1,0,0,0,71,1
543494.nif,121,,03000000010000404003000000bdc4d83dea955e404f404fc100000000000000003d15e2bf7cd2c742c2b8323f02000000bdc4d83dea955e404f404fc1ed713dbe4a82343e3d15e2bf6fd2c242c2b8323f0200000015c60640ea955e4082736ac1438d12be35fa0ebd3d15e2bf773e0942c2b8323f02000000,1,0,0,0,221,1
493957.nif,85,,03000000010000404002000000060000b606008036c36454c20000000000000000000000007b347543c3b8323f02000000060000b606008036c36454c20000000000000000000000007b347543c3b8323f02000000,1,0,0,0,25,1
490686.nif,85,,030000000100004040020000004f58c7c0185ba540625015c26b9d5d3efcad003da2c33a3f770eb4436db3043f020000004f58c7c0185ba540625015c26b9d5d3efcad003da2c33a3f770eb4436db3043f02000000,1,0,0,0,20,1
504678.nif,85,,0300000001000040400200000014b3febfbc79ce4012bd16c18a6c243ef47c063f309885bf1f051043c3b8323f0200000014b3febfbc79ce4012bd16c18a6c243ef47c063f309885bf1f051043c3b8323f02000000,1,0,0,0,13,1
469354.nif,85,,0300000001000040400200000094de05c03771c8c0ce19d2c0780ab03ededeb9bca692abbe7308a342c2b8323f01000000363c9640e48322c0197350c1780ab03ededeb9bca692abbe96433b43c2b8323f01000000,1,0,0,0,12,1
469333.nif,85,,03000000010000404002000000faff7fb58ee9cd40a16744c1e004eb3e2f82de3e5be4a8be7feaec42c2b8323f01000000faff7fb58ee9cd40a16744c1e004eb3e2f82de3e5be4a8be7feaec42c2b8323f01000000,1,0,0,0,13,1
493293.nif,85,,03000000010000404002000000c3bb0640fbdca141304c6ec103a322be35fa0ebcee8f294064fb37438d256e3f01000000c3bb0640fbdca541304c6ec103a322be35fa0ebcee8f294064fb37435120963f01000000,1,0,0,0,13,1
329635.nif,85,,03000000010000404002000000be30213f8193b5be82add2c00000000000000000a09d09be13e13d42c3b8323f01000000be30213f8193b5be82add2c00000000000000000b8f49fbe13e13d42c3b8323f01000000,1,0,0,0,18,1
504401.nif,85,,03000000010000404002000000fbad59bff3c8073f7c723fc2fdad003e89c3643b7392ffbed1d28d43c3b8323f02000000fbad59bff3c8073f7c723fc2fdad003e89c3643b7392ffbed1d28d43c3b8323f02000000,1,0,0,1,66,1
581409.nif,121,,03000000010000404003000000130d1e3f37df7c3f2db2c1bfac87cd3ecfa2f6bedb0f493fd9ce1242c2b8323f01000000130d1e3f37df7c3f2db2c1bfac87cd3ecfa2f6bedb0f493fd9ce1242c2b8323f01000000130d1e3f37df7c3f2db2c1bfac87cd3ecfa2f6bedb0f493fd9ce1242c2b8323f01000000,1,0,0,0,24,1
493664.nif,85,,03000000010000404002000000641eafc06683c8bf751366c2000000000000000000000000cd8c8b43c2b8323f02000000641eafc06683c8bf751366c2000000000000000000000000cd8c8b43c2b8323f02000000,1,0,0,0,19,1
493676.nif,85,,03000000010000404002000000f86d083ea434d33ebcc52cc2000000000000000000000000eedc3c43c2b8323f02000000f86d083ea434d33ebcc52cc2000000000000000000000000eedc3c43c2b8323f02000000,1,0,0,0,19,1
