TYPE_NAME,PARENT_TYPE,VERSION_MIN,VERSION_MAX,APPLIES_TO_10_1_0_0,FIELD_INDEX,FIELD_NAME,FIELD_TYPE,FIELD_WIDTH_IF_FIXED,ARRAY_RELATION,COUNT_RELATION,CONDITION,LINK_REF_ROLE,INHERITED_FROM,SOURCE_ORACLE,SOURCE_LOCATION
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,1,Flags,Flags,var(unknown-type),,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,8,Unknown Int 1,uint,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,9,Num Node Groups,uint,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,10,Num Node Groups 2,uint,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,11,Node Groups,NodeGroup,var(NodeGroup array),array per Num Node Groups,count=Num Node Groups,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,12,Num Shape Groups,uint,4,,,ver>=4.2.2.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,13,Num Shape Groups,uint,4,,,ver>=10.2.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,14,Shape Groups 1,SkinShapeGroup,var(SkinShapeGroup array),array per Num Shape Groups,count=Num Shape Groups,ver>=4.2.2.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,15,Shape Groups 1,SkinShapeGroup,var(SkinShapeGroup array),array per Num Shape Groups,count=Num Shape Groups,ver>=10.2.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,16,Num Shape Groups 2,uint,4,,,ver>=4.2.2.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,17,Num Shape Groups 2,uint,4,,,ver>=10.2.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,True,18,Shape Groups 2,Ref,4,array per Num Shape Groups 2,count=Num Shape Groups 2,ver>=4.2.2.0,Ref->NiTriBasedGeom,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,19,Shape Groups 2,Ref,4,array per Num Shape Groups 2,count=Num Shape Groups 2,ver>=10.2.0.0,Ref->NiTriBasedGeom,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,20,Unknown Int 2,int,4,,,ver>=20.3.0.9,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoneLODController,NiTimeController,0.0.0.0,255.255.255.255,False,21,Unknown Int 3,int,4,,,ver>=20.3.0.9,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolData,NiObject,0.0.0.0,255.255.255.255,True,0,Data,KeyGroup,var(KeyGroup contains var),,,,Ref->byte,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,0,Next Controller,Ref,4,,,,Ref->NiTimeController,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,1,Flags,Flags,var(unknown-type),,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,2,Frequency,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,3,Phase,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,4,Start Time,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,5,Stop Time,float,4,,,,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,True,6,Target,Ptr,4,,,ver>=3.3.0.13,Ref->NiObjectNET,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,False,7,Unknown Integer,uint,4,,,ver<=3.1.0.0,,NiTimeController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpController,NiSingleInterpController,0.0.0.0,255.255.255.255,False,8,Interpolator,Ref,4,,,ver>=10.2.0.0,Ref->NiInterpolator,NiSingleInterpController,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpolator,NiKeyBasedInterpolator,0.0.0.0,255.255.255.255,True,0,Bool Value,bool,1(version-dep;1B for 10.1),,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolInterpolator,NiKeyBasedInterpolator,0.0.0.0,255.255.255.255,True,1,Data,Ref,4,,,,Ref->NiBoolData,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolTimelineInterpolator,NiBoolInterpolator,0.0.0.0,255.255.255.255,True,0,Bool Value,bool,1(version-dep;1B for 10.1),,,,,NiBoolInterpolator,NIFXML_HIST_0_7_1_1,nif.xml
NiBoolTimelineInterpolator,NiBoolInterpolator,0.0.0.0,255.255.255.255,True,1,Data,Ref,4,,,,Ref->NiBoolData,NiBoolInterpolator,NIFXML_HIST_0_7_1_1,nif.xml
NiBooleanExtraData,NiExtraData,0.0.0.0,255.255.255.255,True,0,Name,string,var(u32+),,,ver>=10.0.1.0,,NiExtraData,NIFXML_HIST_0_7_1_1,nif.xml
NiBooleanExtraData,NiExtraData,0.0.0.0,255.255.255.255,False,1,Next Extra Data,Ref,4,,,ver<=4.2.2.0,Ref->NiExtraData,NiExtraData,NIFXML_HIST_0_7_1_1,nif.xml
NiBooleanExtraData,NiExtraData,0.0.0.0,255.255.255.255,True,2,Boolean Data,byte,1,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,0,Skyrim Shader Type,BSLightingShaderPropertyShaderType,4,,,vercond:false:User Version >= 12,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,1,Name,string,var(u32+),,,,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,2,Has Old Extra Data,bool,1(version-dep;1B for 10.1),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,3,Old Extra Prop Name,string,var(u32+),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,4,Old Extra Internal Id,uint,4,,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,5,Old Extra String,string,var(u32+),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,6,Unknown Byte,byte,1,,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,7,Extra Data,Ref,4,,,ver<=4.2.2.0,Ref->NiExtraData,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,8,Num Extra Data List,uint,4,,,ver>=10.0.1.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,9,Extra Data List,Ref,4,array per Num Extra Data List,count=Num Extra Data List,ver>=10.0.1.0,Ref->NiExtraData,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,10,Controller,Ref,4,,,ver>=3.0.0.0,Ref->NiTimeController,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,11,Flags,Flags,var(unknown-type),,,ver>=3.0.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,12,Unknown Short 1,ushort,2,,,ver>=20.2.0.7,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,13,Translation,Vector3,12,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,14,Rotation,Matrix33,36,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,15,Scale,float,4,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,16,Velocity,Vector3,12,,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,17,Num Properties,uint,4,,,vercond:((Version < 20.2.0.7) || (User Version <= 11)),,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,18,Properties,Ref,4,array per Num Properties,count=Num Properties,vercond:((Version < 20.2.0.7) || (User Version <= 11)),Ref->NiProperty,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,19,Unknown 1,uint,4,array per 4,count=4,ver<=2.3.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,20,Unknown 2,byte,1,,,ver<=2.3.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,21,Has Bounding Box,bool,1(version-dep;1B for 10.1),,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,22,Bounding Box,BoundingBox,64,,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,23,Collision Object,Ref,4,,,ver>=10.0.1.0,Ref->NiCollisionObject,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,24,Unknown Short,ushort,2,,,ver>=10.1.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,25,Frustum Left,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,26,Frustum Right,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,27,Frustum Top,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,28,Frustum Bottom,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,29,Frustum Near,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,30,Frustum Far,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,31,Use Orthographic Projection,bool,1(version-dep;1B for 10.1),,,ver>=10.1.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,32,Viewport Left,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,33,Viewport Right,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,34,Viewport Top,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,35,Viewport Bottom,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,36,LOD Adjust,float,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,37,Unknown Link,Ref,4,,,,Ref->NiObject,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,38,Unknown Int,uint,4,,,,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,True,39,Unknown Int 2,uint,4,,,ver>=4.2.1.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiCamera,NiAVObject,0.0.0.0,255.255.255.255,False,40,Unknown Int 3,uint,4,,,ver<=3.1.0.0,,SELF,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,0,Skyrim Shader Type,BSLightingShaderPropertyShaderType,4,,,vercond:false:User Version >= 12,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,1,Name,string,var(u32+),,,,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,2,Has Old Extra Data,bool,1(version-dep;1B for 10.1),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,3,Old Extra Prop Name,string,var(u32+),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,4,Old Extra Internal Id,uint,4,,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,5,Old Extra String,string,var(u32+),,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,6,Unknown Byte,byte,1,,,ver<=2.3.0.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,7,Extra Data,Ref,4,,,ver<=4.2.2.0,Ref->NiExtraData,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,8,Num Extra Data List,uint,4,,,ver>=10.0.1.0,,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,9,Extra Data List,Ref,4,array per Num Extra Data List,count=Num Extra Data List,ver>=10.0.1.0,Ref->NiExtraData,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,10,Controller,Ref,4,,,ver>=3.0.0.0,Ref->NiTimeController,NiObjectNET,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,11,Flags,Flags,var(unknown-type),,,ver>=3.0.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,12,Unknown Short 1,ushort,2,,,ver>=20.2.0.7,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,13,Translation,Vector3,12,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,14,Rotation,Matrix33,36,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,15,Scale,float,4,,,,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,16,Velocity,Vector3,12,,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,17,Num Properties,uint,4,,,vercond:((Version < 20.2.0.7) || (User Version <= 11)),,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,18,Properties,Ref,4,array per Num Properties,count=Num Properties,vercond:((Version < 20.2.0.7) || (User Version <= 11)),Ref->NiProperty,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,19,Unknown 1,uint,4,array per 4,count=4,ver<=2.3.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,20,Unknown 2,byte,1,,,ver<=2.3.0.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,21,Has Bounding Box,bool,1(version-dep;1B for 10.1),,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,22,Bounding Box,BoundingBox,64,,,ver<=4.2.2.0,,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,23,Collision Object,Ref,4,,,ver>=10.0.1.0,Ref->NiCollisionObject,NiAVObject,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,24,Data,Ref,4,,,,Ref->NiGeometryData,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,25,Skin Instance,Ref,4,,,ver>=3.3.0.13,Ref->NiSkinInstance,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,26,Num Materials,uint,4,,,ver>=20.2.0.7,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,27,Material Name,string,var(u32+),array per Num Materials,count=Num Materials,ver>=20.2.0.7,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,28,Material Extra Data,int,4,array per Num Materials,count=Num Materials,ver>=20.2.0.7,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,29,Active Material,int,4,,,ver>=20.2.0.7,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,30,Has Shader,bool,1(version-dep;1B for 10.1),,,ver>=10.0.1.0;ver<=20.1.0.3,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,31,Shader Name,string,var(u32+),,,ver>=10.0.1.0;ver<=20.1.0.3;cond:Has Shader,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,True,32,Unknown Integer,int,4,,,ver>=10.0.1.0;ver<=20.1.0.3;cond:Has Shader,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,33,Unknown Byte,byte,1,,,userver:1,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,34,Unknown Integer 2,int,4,,,ver>=10.4.0.1,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,35,Dirty Flag,bool,1(version-dep;1B for 10.1),,,ver>=20.2.0.7,,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClod,NiTriBasedGeom,0.0.0.0,255.255.255.255,False,36,BS Properties,Ref,4,array per 2,count=2,ver>=20.2.0.7,Ref->NiProperty,NiGeometry,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,0,Unknown Int,int,4,,,ver>=10.2.0.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,1,Num Vertices,ushort,2,,,cond:!NiPSysData,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,2,Num Vertices,ushort,2,,,vercond:(Version < 20.2.0.7) || (User Version < 11);cond:NiPSysData,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,3,BS Max Vertices,ushort,2,,,vercond:false:(Version >= 20.2.0.7) && (User Version >= 11),,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,4,Keep Flags,byte,1,,,ver>=10.1.0.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,5,Compress Flags,byte,1,,,ver>=10.1.0.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,6,Has Vertices,bool,1(version-dep;1B for 10.1),,,,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,7,Vertices,Vector3,12,array per Num Vertices,count=Num Vertices,cond:Has Vertices,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,8,Num UV Sets,byte,1,,,vercond:Version >= 10.0.1.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,9,Extra Vectors Flags,ExtraVectorsFlags,1,,,vercond:Version >= 10.0.1.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,10,Unknown Int 2,uint,4,,,ver>=20.2.0.7,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,11,Has Normals,bool,1(version-dep;1B for 10.1),,,,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,12,Normals,Vector3,12,array per Num Vertices,count=Num Vertices,cond:Has Normals,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,13,Tangents,Vector3,12,array per Num Vertices,count=Num Vertices,ver>=10.1.0.0;cond:(Has Normals) && (Extra Vectors Flags & 16),,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,14,Bitangents,Vector3,12,array per Num Vertices,count=Num Vertices,ver>=10.1.0.0;cond:(Has Normals) && (Extra Vectors Flags & 16),,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,15,Center,Vector3,12,,,,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,16,Radius,float,4,,,,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,17,Unknown 13 shorts,short,2,array per 13,count=13,ver>=20.3.0.9,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,18,Has Vertex Colors,bool,1(version-dep;1B for 10.1),,,,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,19,Vertex Colors,Color4,16,array per Num Vertices,count=Num Vertices,cond:Has Vertex Colors,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,20,Num UV Sets,ushort,2,,,ver<=4.2.2.0,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,False,21,Has UV,bool,1(version-dep;1B for 10.1),,,ver<=4.0.0.2,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,22,UV Sets,TexCoord,8,array per (Num UV Sets & 63),count=(Num UV Sets & 63),,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
NiClodData,NiTriBasedGeomData,0.0.0.0,255.255.255.255,True,23,Consistency Flags,ConsistencyType,2,,,ver>=10.0.1.0;vercond:User Version < 12,,NiGeometryData,NIFXML_HIST_0_7_1_1,nif.xml
